year,age,age_cat,pop,abbrev,division,pop_std,opioid_deaths,mx,y
2011,70,70-74,316012,MI,East North Central,8725574,1,3.164436793539486e-6,-12.663535466531574
2011,70,70-74,374571,IL,East North Central,8725574,1,2.66972082729309e-6,-12.833536650085055
2011,70,70-74,380006,OH,East North Central,8725574,5,1.3157686983889729e-5,-11.2385044086175
2011,70,70-74,434606,PA,Middle Atlantic,8725574,1,2.300934639650626e-6,-12.982195152507602
2011,70,70-74,601770,NY,Middle Atlantic,8725574,7,1.1632351230536584e-5,-11.36172044243154
2011,70,70-74,647130,TX,West South Central,8725574,6,9.271707384914931e-6,-11.588543011428817
2011,70,70-74,797154,FL,South Atlantic,8725574,9,1.1290164761137747e-5,-11.391578586362886
2011,70,70-74,1008962,CA,Pacific,8725574,12,1.1893411248391912e-5,-11.339525987788006
2011,75,75-79,11910,DC,South Atlantic,7414559,1,8.396305625524769e-5,-9.385133662349347
2011,75,75-79,26063,RI,New England,7414559,1,3.8368568468710435e-5,-10.168271963009412
2011,75,75-79,35327,ID,Mountain,7414559,1,2.8306960681631613e-5,-10.47240282307672
2011,75,75-79,59729,NV,Mountain,7414559,3,5.0226857975187935e-5,-9.8989606549124
2011,75,75-79,68827,KS,West North Central,7414559,2,2.9058363723538727e-5,-10.44620420823679
2011,75,75-79,78963,AR,West South Central,7414559,1,1.2664159163152362e-5,-11.276734667306584
2011,75,75-79,83261,IA,West North Central,7414559,1,1.2010425048942481e-5,-11.329735531246142
2011,75,75-79,92565,OR,Pacific,7414559,1,1.0803219359369092e-5,-11.435666379423276
2011,75,75-79,95978,OK,West South Central,7414559,1,1.0419054366625684e-5,-11.471874277520614
2011,75,75-79,98766,CO,Mountain,7414559,2,2.024988356316951e-5,-10.807361514395195
2011,75,75-79,106667,KY,East South Central,7414559,1,9.374970703216552e-6,-11.577467111102917
2011,75,75-79,124786,AL,East South Central,7414559,1,8.01371948776305e-6,-11.734355549137696
2011,75,75-79,125697,MD,South Atlantic,7414559,2,1.5911278709913524e-5,-11.04848234738514
2011,75,75-79,140993,WI,East North Central,7414559,1,7.092550694006086e-6,-11.856465522737862
2011,75,75-79,144098,WA,Pacific,7414559,2,1.3879443156740552e-5,-11.18510172208083
2011,75,75-79,167231,AZ,Mountain,7414559,4,2.3919010231356628e-5,-10.640837008025715
2011,75,75-79,189026,GA,South Atlantic,7414559,1,5.290277527959117e-6,-12.149639850717993
2011,75,75-79,230930,NC,South Atlantic,7414559,2,8.660633092279046e-6,-11.656722732717995
2011,75,75-79,244017,MI,East North Central,7414559,3,1.2294225402328526e-5,-11.306380885311386
2011,75,75-79,289933,IL,East North Central,7414559,1,3.449072716800088e-6,-12.57740514078732
2011,75,75-79,474641,NY,Middle Atlantic,7414559,3,6.320566491306061e-6,-11.971701719122132
2011,75,75-79,488328,TX,West South Central,7414559,3,6.143411805180125e-6,-12.000130301535739
2011,75,75-79,625659,FL,South Atlantic,7414559,5,7.991573684706844e-6,-11.737122860795196
2011,75,75-79,776583,CA,Pacific,7414559,6,7.726154190859188e-6,-11.77089933652104
2011,80,80-84,17954,SD,West North Central,4900234,1,5.569789461958338e-5,-9.795568210316635
2011,80,80-84,23800,RI,New England,4900234,1,4.201680672268908e-5,-10.077440859659566
2011,80,80-84,25822,ID,Mountain,4900234,1,3.872666718302223e-5,-10.158982120734663
2011,80,80-84,35071,UT,Mountain,4900234,1,2.8513586724074022e-5,-10.465129857127469
2011,80,80-84,37182,NM,Mountain,4900234,2,5.378946802216126e-5,-9.830432871630217
2011,80,80-84,40074,NV,Mountain,4900234,2,4.9907670809003344e-5,-9.905335843393745
2011,80,80-84,56919,KS,West North Central,4900234,1,1.756882587536675e-5,-10.949384483532244
2011,80,80-84,74974,CO,Mountain,4900234,5,6.668978579240803e-5,-9.6154587533149
2011,80,80-84,78074,LA,West South Central,4900234,1,1.28083612982555e-5,-11.265412373872007
2011,80,80-84,98661,MD,South Atlantic,4900234,1,1.0135717254031481e-5,-11.49944501055635
2011,80,80-84,112082,WA,Pacific,4900234,2,1.7844078442568834e-5,-10.933838844688593
2011,80,80-84,117308,WI,East North Central,4900234,1,8.524567804412315e-6,-11.672558233509491
2011,80,80-84,119433,MO,West North Central,4900234,1,8.37289526345315e-6,-11.690510823663743
2011,80,80-84,132421,VA,South Atlantic,4900234,1,7.551672317834784e-6,-11.793741520179669
2011,80,80-84,136884,MA,New England,4900234,1,7.305455714327459e-6,-11.826889130815898
2011,80,80-84,178642,NJ,Middle Atlantic,4900234,3,1.6793363262838528e-5,-10.994526793484109
2011,80,80-84,235404,IL,East North Central,4900234,4,1.6992064705782398e-5,-10.982764104897495
2011,80,80-84,242105,OH,East North Central,4900234,1,4.1304392722166e-6,-12.39712679533577
2011,80,80-84,307531,PA,Middle Atlantic,4900234,1,3.2517047061922215e-6,-12.63633117415555
2011,80,80-84,355428,TX,West South Central,4900234,3,8.440528039434147e-6,-11.68246568739945
2011,80,80-84,490791,FL,South Atlantic,4900234,6,1.2225163053112222e-5,-11.312014185014393
2011,80,80-84,609029,CA,Pacific,4900234,11,1.806153729953746e-5,-10.921725891807531
2011,85,85+,10692,DC,South Atlantic,4259173,1,9.352787130564908e-5,-9.277251077258809
2011,85,85+,25863,ID,Mountain,4259173,1,3.8665274716776864e-5,-10.160568654878034
2011,85,85+,32292,UT,Mountain,4259173,1,3.09674222717701e-5,-10.382574800514906
2011,85,85+,32440,HI,Pacific,4259173,1,3.0826140567200985e-5,-10.387147508229349
2011,85,85+,63703,OK,West South Central,4259173,2,3.139569565012637e-5,-10.36883975565272
2011,85,85+,68631,LA,West South Central,4259173,1,1.4570675059375501e-5,-11.136499606683893
2011,85,85+,71350,KY,East South Central,4259173,1,1.401541695865452e-5,-11.175352622904983
2011,85,85+,73046,CO,Mountain,4259173,4,5.47600142376037e-5,-9.812550297543993
2011,85,85+,73554,SC,South Atlantic,4259173,2,2.7190907360578622e-5,-10.512627928763104
2011,85,85+,76172,IA,West North Central,4259173,1,1.3128183584519245e-5,-11.240749220078706
2011,85,85+,79833,OR,Pacific,4259173,1,1.2526148334648579e-5,-11.287692231790937
2011,85,85+,87069,CT,New England,4259173,1,1.1485143966279617e-5,-11.374456186744649
2011,85,85+,102379,MD,South Atlantic,4259173,3,2.9302884380585862e-5,-10.43782460376304
2011,85,85+,103316,TN,East South Central,4259173,1,9.679042936234465e-6,-11.545547531787484
2011,85,85+,109240,AZ,Mountain,4259173,1,9.154155986818015e-6,-11.601302575587642
2011,85,85+,109535,MN,West North Central,4259173,1,9.129501985666681e-6,-11.6039994118696
2011,85,85+,117056,MO,West North Central,4259173,1,8.542919628212137e-6,-11.670407731750538
2011,85,85+,118726,GA,South Atlantic,4259173,2,1.6845509829354985e-5,-10.991426415647764
2011,85,85+,154079,NC,South Atlantic,4259173,1,6.4901771169335215e-6,-11.945220736875896
2011,85,85+,185469,NJ,Middle Atlantic,4259173,1,5.391736624449369e-6,-12.130643031161243
2011,85,85+,198287,MI,East North Central,4259173,2,1.0086389929748293e-5,-11.504323574562463
2011,85,85+,237561,OH,East North Central,4259173,1,4.209445153034378e-6,-12.37817971158381
2011,85,85+,242720,IL,East North Central,4259173,2,8.239947264337508e-6,-11.706516614022414
2011,85,85+,315168,PA,Middle Atlantic,4259173,1,3.1729109554269467e-6,-12.66086110896943
2011,85,85+,321343,TX,West South Central,4259173,3,9.335818735743427e-6,-11.581652078791532
2011,85,85+,405054,NY,Middle Atlantic,4259173,2,4.937613256504071e-6,-12.218628489973966
2011,85,85+,455887,FL,South Atlantic,4259173,3,6.58057808184923e-6,-11.931387962101637
2011,85,85+,628431,CA,Pacific,4259173,10,1.5912645938854067e-5,-11.048396422788693
2012,0,0-4,38976,WY,Mountain,18986520,1,2.5656814449917897e-5,-10.57070135106957
2012,0,0-4,103316,WV,South Atlantic,18986520,1,9.679042936234465e-6,-11.545547531787484
2012,0,0-4,141044,NM,Mountain,18986520,2,1.4179972207254474e-5,-11.163679996858372
2012,0,0-4,197467,IA,West North Central,18986520,1,5.0641372988904475e-6,-12.193326760754863
2012,0,0-4,258384,UT,Mountain,18986520,2,7.74041736330423e-6,-11.769054948908902
2012,0,0-4,264623,OK,West South Central,18986520,1,3.7789610124592343e-6,-12.486061450543703
2012,0,0-4,310860,LA,West South Central,18986520,2,6.433764395547835e-6,-11.953950748476943
2012,0,0-4,338478,CO,Mountain,18986520,1,2.954401763186972e-6,-12.73221437660788
2012,0,0-4,366876,MD,South Atlantic,18986520,1,2.7257165908917455e-6,-12.812779195284804
2012,0,0-4,381092,MO,West North Central,18986520,2,5.2480765799334545e-6,-12.157648914216022
2012,0,0-4,402777,TN,East South Central,18986520,1,2.4827634149914222e-6,-12.906138337898346
2012,0,0-4,423746,IN,East North Central,18986520,2,4.719808564564621e-6,-12.263742317544276
2012,0,0-4,439485,AZ,Mountain,18986520,1,2.2753905138969474e-6,-12.993358865832105
2012,0,0-4,443853,WA,Pacific,18986520,1,2.2529981773244745e-6,-13.00324870551384
2012,0,0-4,533318,NJ,Middle Atlantic,18986520,1,1.8750539077998492e-6,-13.18687314812861
2012,0,0-4,579927,MI,East North Central,18986520,2,3.448709923835241e-6,-12.577510331972396
2012,0,0-4,671152,GA,South Atlantic,18986520,5,7.449877226023315e-6,-11.807313005437011
2012,0,0-4,721098,PA,Middle Atlantic,18986520,2,2.773548116899506e-6,-12.795383148800635
2012,0,0-4,813870,IL,East North Central,18986520,5,6.143487289124799e-6,-12.000118014636644
2012,0,0-4,1072579,FL,South Atlantic,18986520,2,1.8646645142222624e-6,-13.192429406185283
2012,0,0-4,1173291,NY,Middle Atlantic,18986520,4,3.409213911979211e-6,-12.589028817589943
2012,0,0-4,1937094,TX,West South Central,18986520,1,5.162372089325556e-7,-14.476699469864212
2012,0,0-4,2514714,CA,Pacific,18986520,2,7.953190700811305e-7,-14.044522456795848
2012,5,5-9,204467,KS,West North Central,19919840,1,4.890764768886911e-6,-12.22816187225043
2012,5,5-9,640210,NC,South Atlantic,19919840,1,1.5619874728604676e-6,-13.36955152651462
2012,5,5-9,1097188,FL,South Atlantic,19919840,1,9.114208321636766e-7,-13.908261101055409
2012,5,5-9,1153032,NY,Middle Atlantic,19919840,1,8.67278618459852e-7,-13.957905552552106
2012,5,5-9,1976050,TX,West South Central,19919840,1,5.060600693302295e-7,-14.496610460613542
2012,10,10-14,81822,HI,Pacific,20056779,1,1.2221651878467893e-5,-11.312301435085889
2012,10,10-14,108456,WV,South Atlantic,20056779,1,9.220328981338055e-6,-11.594099839759226
2012,10,10-14,125671,NE,West North Central,20056779,2,1.591457058509919e-5,-11.048275479366197
2012,10,10-14,198901,AR,West South Central,20056779,2,1.0055253618634396e-5,-11.507415311921566
2012,10,10-14,239187,UT,Mountain,20056779,2,8.361658451337239e-6,-11.691853771195685
2012,10,10-14,285738,KY,East South Central,20056779,2,6.999419048218998e-6,-11.869683405464652
2012,10,10-14,309926,LA,West South Central,20056779,1,3.226576666688177e-6,-12.64408883828822
2012,10,10-14,577515,NJ,Middle Atlantic,20056779,1,1.7315567561015731e-6,-13.26648969506674
2012,10,10-14,647825,NC,South Atlantic,20056779,2,3.0872535021031917e-6,-12.688228696572835
2012,10,10-14,765910,OH,East North Central,20056779,1,1.3056364324790118e-6,-13.548819948347244
2012,10,10-14,1135315,FL,South Atlantic,20056779,1,8.80812814064819e-7,-13.942420703432118
2012,10,10-14,1943817,TX,West South Central,20056779,1,5.144517205066115e-7,-14.480164123768999
2012,10,10-14,2537093,CA,Pacific,20056779,1,3.9415188958386626e-7,-14.746529495379002
2012,15,15-19,36879,WY,Mountain,19819518,2,5.423140540687112e-5,-9.822250381775506
2012,15,15-19,45466,VT,New England,19819518,2,4.3988914793472045e-5,-10.031572892299346
2012,15,15-19,49532,AK,Pacific,19819518,3,6.056690624242914e-5,-9.71176191566688
2012,15,15-19,57229,SD,West North Central,19819518,1,1.7473658459871745e-5,-10.95481604189735
2012,15,15-19,61426,DE,South Atlantic,19819518,1,1.627975124540097e-5,-11.025588477273141
2012,15,15-19,64780,MT,Mountain,19819518,1,1.543686322939179e-5,-11.07875219272532
2012,15,15-19,76835,RI,New England,19819518,2,2.6029804125723955e-5,-10.556268363929487
2012,15,15-19,81423,HI,Pacific,19819518,1,1.2281542070422362e-5,-11.307413067361962
2012,15,15-19,84705,ME,New England,19819518,3,3.5417035594120773e-05,-10.248317622106937
2012,15,15-19,92934,NH,New England,19819518,1,1.0760324531387866e-5,-11.439644842775813
2012,15,15-19,113670,ID,Mountain,19819518,1,8.797395970792646e-6,-11.641054792680755
2012,15,15-19,113813,WV,South Atlantic,19819518,1,8.786342509203694e-6,-11.642312029650869
2012,15,15-19,143868,NM,Mountain,19819518,3,2.0852448077404288e-5,-10.778039202827545
2012,15,15-19,174905,NV,Mountain,19819518,9,5.145650495983534e-5,-9.874773671026288
2012,15,15-19,197735,AR,West South Central,19819518,7,3.5400915366525904e-5,-10.248772880347387
2012,15,15-19,200954,KS,West North Central,19819518,2,9.952526448839038e-6,-11.517684124568408
2012,15,15-19,211947,MS,East South Central,19819518,2,9.436321344487065e-6,-11.570944341838995
2012,15,15-19,213851,IA,West North Central,19819518,3,1.4028459067294519e-5,-11.1744225011509
2012,15,15-19,218323,UT,Mountain,19819518,10,4.580369452600047e-5,-9.991145803590943
2012,15,15-19,246781,OR,Pacific,19819518,4,1.6208703263217183e-5,-11.02996222151666
2012,15,15-19,255647,OK,West South Central,19819518,8,3.129315032055921e-5,-10.372111323965793
2012,15,15-19,257096,CT,New England,19819518,7,2.7227183620126335e-5,-10.511294685929059
2012,15,15-19,286116,KY,East South Central,19819518,11,3.8445945001328135e-5,-10.166257329178038
2012,15,15-19,305630,LA,West South Central,19819518,4,1.3087720446291267e-5,-11.24383613787576
2012,15,15-19,313222,SC,South Atlantic,19819518,3,9.57787128618041e-6,-11.556055194620225
2012,15,15-19,323845,AL,East South Central,19819518,4,1.2351587951025954e-5,-11.30172592412542
2012,15,15-19,340014,CO,Mountain,19819518,10,2.941055368308364e-5,-10.434156979221159
2012,15,15-19,362518,MN,West North Central,19819518,8,2.2067869733364966e-5,-10.721387865536666
2012,15,15-19,390853,WI,East North Central,19819518,7,1.790954655586627e-5,-10.930176660142573
2012,15,15-19,396712,MD,South Atlantic,19819518,14,3.529008449454516e-5,-10.251908525988515
2012,15,15-19,403798,MO,West North Central,19819518,8,1.9811886141090347e-5,-10.82922849022177
2012,15,15-19,421746,TN,East South Central,19819518,14,3.3195335581131774e-5,-10.313101186456338
2012,15,15-19,442185,WA,Pacific,19819518,13,2.9399459502244537e-5,-10.434534268066027
2012,15,15-19,452120,AZ,Mountain,19819518,12,2.65416261169601e-5,-10.536796260516667
2012,15,15-19,459863,IN,East North Central,19819518,10,2.1745606843777387e-5,-10.736098805025279
2012,15,15-19,464663,MA,New England,19819518,8,1.7216778611595932e-5,-10.969626148962265
2012,15,15-19,542155,VA,South Atlantic,19819518,7,1.2911436766238437e-5,-11.257397068342375
2012,15,15-19,587733,NJ,Middle Atlantic,19819518,13,2.211888731788074e-5,-10.71907868466029
2012,15,15-19,650622,NC,South Atlantic,19819518,13,1.9980879834988674e-5,-10.820734749928194
2012,15,15-19,698437,GA,South Atlantic,19819518,5,7.158841813935974e-6,-11.8471623479061
2012,15,15-19,701641,MI,East North Central,19819518,12,1.710276337899296e-5,-10.976270506401013
2012,15,15-19,789088,OH,East North Central,19819518,18,2.2811144004217526e-5,-10.688261369299257
2012,15,15-19,867060,PA,Middle Atlantic,19819518,15,1.7299840841464257e-5,-10.964813256418221
2012,15,15-19,891306,IL,East North Central,19819518,36,4.0390169032857404e-5,-10.116924143380196
2012,15,15-19,1175270,FL,South Atlantic,19819518,15,1.276302466667234e-5,-11.268958265295186
2012,15,15-19,1305314,NY,Middle Atlantic,19819518,24,1.838638059501392e-5,-10.903900352475134
2012,15,15-19,1886725,TX,West South Central,19819518,33,1.7490625289854112e-5,-10.953845518294717
2012,15,15-19,2698031,CA,Pacific,19819518,33,1.2231141895700976e-5,-11.311525244209935
2012,20,20-24,42385,WY,Mountain,18257225,3,7.0779756989501e-5,-9.555937516374396
2012,20,20-24,44586,VT,New England,18257225,3,6.728569506122998e-5,-9.606562898717415
2012,20,20-24,58781,AK,Pacific,18257225,10,1.701229989282251e-4,-8.678988859423466
2012,20,20-24,59786,SD,West North Central,18257225,2,3.345264777707156e-5,-10.30537961825751
2012,20,20-24,65846,DE,South Atlantic,18257225,10,1.518695137138171e-4,-8.792488868216969
2012,20,20-24,71391,MT,Mountain,18257225,5,7.003683937751257e-5,-9.566489177528386
2012,20,20-24,80416,ME,New England,18257225,5,6.21766812574612e-5,-9.685530527909219
2012,20,20-24,84171,RI,New England,18257225,8,9.504461156455312e-5,-9.261164181172806
2012,20,20-24,87623,NH,New England,18257225,13,1.4836287276171782e-4,-8.815849442078495
2012,20,20-24,100918,HI,Pacific,18257225,3,2.9727105174498107e-5,-10.423451296213143
2012,20,20-24,111763,ID,Mountain,18257225,4,3.579001995293612e-5,-10.237841475686185
2012,20,20-24,125327,WV,South Atlantic,18257225,15,1.1968689907202758e-4,-9.030631399410037
2012,20,20-24,131660,NE,West North Central,18257225,6,4.557192769254139e-5,-9.996218651793813
2012,20,20-24,151765,NM,Mountain,18257225,25,1.647283629295292e-4,-8.711212725956
2012,20,20-24,185567,NV,Mountain,18257225,29,1.5627778645987703e-4,-8.763875451815025
2012,20,20-24,211553,AR,West South Central,18257225,16,7.563116571261103e-5,-9.489642114852552
2012,20,20-24,214118,KS,West North Central,18257225,19,8.873611746793823e-5,-9.329843564740557
2012,20,20-24,224326,MS,East South Central,18257225,6,2.6746788156522205e-5,-10.529096160746166
2012,20,20-24,224675,IA,West North Central,18257225,10,4.450873483921219e-5,-10.019825099532529
2012,20,20-24,232548,CT,New England,18257225,18,7.740337478714073e-5,-9.466480176418084
2012,20,20-24,242411,UT,Mountain,18257225,28,1.155063095321582e-4,-9.066185401510426
2012,20,20-24,266159,OR,Pacific,18257225,30,1.12714580382403e-4,-9.090651771884582
2012,20,20-24,285724,OK,West South Central,18257225,39,1.3649535915778865e-4,-8.899219942761272
2012,20,20-24,311724,KY,East South Central,18257225,42,1.3473457289140393e-4,-8.912203841620544
2012,20,20-24,350798,SC,South Atlantic,18257225,25,7.126608475532928e-5,-9.549090013341436
2012,20,20-24,352391,LA,West South Central,18257225,15,4.256635385126181e-5,-10.064446432455776
2012,20,20-24,353620,AL,East South Central,18257225,14,3.9590520898139244e-5,-10.136920839616822
2012,20,20-24,357582,MN,West North Central,18257225,36,1.0067620853398661e-4,-9.20360104698804
2012,20,20-24,362974,CO,Mountain,18257225,33,9.091560277044637e-5,-9.305578923870938
2012,20,20-24,394568,WI,East North Central,18257225,37,9.377344336084021e-5,-9.274628861858545
2012,20,20-24,400952,MD,South Atlantic,18257225,61,1.5213791176998744e-4,-8.790723134202558
2012,20,20-24,429783,MO,West North Central,18257225,39,9.07434682153552e-5,-9.307474062998054
